196763
82066
134106
18853
30927
23478
71978
15705
30243
12116
31056
12058
23632
41773
4823
4369
6399
8248
7249
35645
4732
9373
9100
1165
3404
9244
7478
208
10903
1671
4285
2009
2198
5696
571
9935
1686
805
6303
4728
5860
3009
402
2237
767
1334
2102
1878
216
649
27
856
1048
402
1645
2039
923
1063
280
1159
257
331
482
1436
569
758
585
243
736
1788
566
796
832
259
394
736
633
331
415
739
119
668
197
654
316
236
287
836
488
292
343
264
259
108
61
33
128
339
69
53
210
124
126
160
206
175
61
101
83
47
147
62
95
102
84
18
100
26
37
135
87
107
58
58
98
33
12
124
29
126
113
64
16
47
50
39
15
40
10
71
583
58
22
6
44
19
19
21
53
31
34
55
82
69
6
31
35
77
15
42
13
21
7
5
7
10
7
3
3
