122905187
116914201
86821501
83303959
43570781
64160401
79518522
110562495
117070225
144098904
164180412
170550781
192350534
173238014
123648503
147091480
184240815
209132938
107931752
297344633
205370761
200045373
162697584
195661490
145345990
103404590
346704373
501019804
538061588
738642000
630259400
159615473
91435000
251735000
186080000
295845100
308466700
289347900
264875649
382609200
265886000
32152000
25810800
22346000
358021812
561376800
722217400
619612600
280591600
674020800
1209414600
1827399200
1630501000
2023898270
2843556800
2100065501
2154312500
896512600
955593714
645406500
927942597
1422592306
1605859383
1610322660
1009080471
1089579543
1918550640
1932200240
1519779332
2378004212
2802241716
3261730480
3393069537
3827775511
13244795241
5171093756
4657177038
7219079046
6518480565
7136579370
7891054752
7260868375
8280450351
9843077625
12305282783
11439777942
13503300179
11104987840
12385722561
13503728056
16426066073
16520790029
19458707386
18053002618
17821554250
14670235999
12072883248
13003735106
15959106368
17728537995
16828374283
13135307239
11966638558
15761068006
19315985440
19762994000
19472885000
13344595000
15814482000
21936325000
28093434000
19401459500
14413236610
12036440000
13181260000
15302690500
15517500000
14440650000
10141580000
3548000000
6373110000
8200350000
9336230000
11906940000
13280960000
17046700000
16017410000
14859360000
12564774000
