6630051
5020359
4419083
1075485
738020
736377
680931
653444
614360
589012
443869
439287
410334
380677
342671
327551
303634
303059
296391
291442
272934
266869
228993
170465
166694
141852
128872
122449
118594
107056
107011
105521
103466
101500
96999
95948
92016
91196
90425
89986
87575
82924
81782
75734
74763
70278
69660
65626
62484
59516
56908
55213
54588
49877
48966
48265
46376
45072
44713
44361
42877
42688
41032
38855
38658
35073
34705
33006
32613
31799
30419
27163
26813
26083
24936
24211
21013
20842
19604
18390
18208
16088
15106
14460
14041
14029
13826
13535
12683
12523
11816
11120
10125
9964
9579
9427
9374
8750
8690
8678
8301
7394
7291
7106
6678
5593
5399
5155
5000
4978
4961
4729
4645
4628
4394
4255
4214
4207
4163
3954
3442
3440
3431
3327
3310
3288
3111
2973
2896
2807
2805
2756
2560
2533
2386
2275
2233
2194
2128
2035
2019
1958
1764
1724
1636
1568
1536
1498
1483
1443
1410
1375
1306
1177
1111
1085
1046
1018
907
723
712
509
489
471
448
356
185
145
95
