756
671
595
642
381
749
397
368
535
369
424
495
391
419
411
328
661
475
335
487
393
466
419
435
367
330
289
333
389
304
330
346
137
434
327
333
352
446
341
308
316
348
290
264
253
256
279
247
357
183
212
427
280
196
306
217
318
292
280
246
184
180
257
165
262
186
226
138
263
216
237
239
111
97
147
140
161
122
126
61
120
178
247
151
149
120
167
146
125
95
213
107
87
78
33
219
144
112
54
49
180
98
99
120
72
117
126
116
67
65
94
82
132
84
62
105
54
63
85
58
50
64
129
57
36
50
67
51
125
53
77
54
47
53
38
54
22
26
19
33
24
24
8
23
